region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Maceió,2020-10-14,,estimate,0.96,0.98,0.12,0.82,0.9,0.94,0.99,1.05,1.2
Marechal Deodoro,2020-10-10,,estimate,0.97,0.96,0.09,0.81,0.9,0.95,0.98,1.01,1.11
Palmeira dos Índios,2020-10-21,,estimate,0.97,0.97,0.06,0.88,0.94,0.96,0.98,1,1.07
Palmeira dos Índios,2020-10-22,,estimate,0.97,0.97,0.06,0.88,0.94,0.96,0.98,1,1.07
Palmeira dos Índios,2020-10-23,,estimate,0.97,0.97,0.07,0.89,0.94,0.96,0.98,1,1.08
Penedo,2020-09-24,,estimate,0.97,0.97,0.08,0.83,0.94,0.96,0.99,1.02,1.11
Penedo,2020-09-25,,estimate,0.97,0.97,0.09,0.82,0.93,0.95,0.98,1.01,1.09
Santana do Ipanema,2020-10-14,,estimate,0.97,0.97,0.1,0.81,0.91,0.94,0.99,1.03,1.12
Coruripe,2020-10-04,,estimate,0.97,0.98,0.07,0.89,0.94,0.96,0.98,1,1.1
Palmeira dos Índios,2020-10-24,,estimate,0.97,0.98,0.07,0.89,0.94,0.96,0.98,1.01,1.08
Palmeira dos Índios,2020-10-25,,estimate,0.97,0.98,0.07,0.89,0.94,0.96,0.98,1.01,1.09
Palmeira dos Índios,2020-10-26,,estimate,0.97,0.98,0.07,0.89,0.94,0.96,0.98,1.01,1.1
Palmeira dos Índios,2020-10-27,,estimate,0.97,0.98,0.07,0.89,0.94,0.96,0.99,1.01,1.1
Palmeira dos Índios,2020-10-28,,estimate,0.97,0.98,0.07,0.89,0.94,0.96,0.99,1.01,1.11
Coruripe,2020-10-05,,estimate,0.97,0.98,0.07,0.9,0.95,0.96,0.98,1,1.11
Arapiraca,2020-10-07,,estimate,0.97,0.98,0.08,0.86,0.93,0.96,0.99,1.01,1.12
Palmeira dos Índios,2020-10-29,,estimate,0.97,0.99,0.07,0.89,0.94,0.96,0.99,1.02,1.11
Palmeira dos Índios,2020-10-30,,estimate,0.97,0.99,0.07,0.89,0.94,0.96,0.99,1.02,1.12
Coruripe,2020-10-06,,estimate,0.97,0.99,0.07,0.9,0.95,0.96,0.98,1.01,1.12
Palmeira dos Índios,2020-11-01,,estimate,0.97,0.99,0.08,0.88,0.94,0.96,0.99,1.03,1.13
Palmeira dos Índios,2020-10-31,,estimate,0.97,0.99,0.08,0.89,0.94,0.96,0.99,1.02,1.13
Palmeira dos Índios,2020-11-03,,estimate,0.97,0.99,0.09,0.87,0.94,0.96,0.99,1.03,1.16
Palmeira dos Índios,2020-11-02,,estimate,0.97,0.99,0.09,0.88,0.94,0.96,0.99,1.03,1.15
Palmeira dos Índios,2020-11-05,,estimate,0.97,0.99,0.1,0.86,0.94,0.96,0.99,1.04,1.18
Palmeira dos Índios,2020-11-04,,estimate,0.97,0.99,0.1,0.87,0.94,0.96,0.99,1.04,1.17
Palmeira dos Índios,2020-11-06,,estimate,0.97,1,0.11,0.86,0.94,0.96,0.99,1.04,1.19
Palmeira dos Índios,2020-11-07,,estimate,0.97,1,0.12,0.85,0.94,0.96,0.99,1.04,1.2
Palmeira dos Índios,2020-11-08,,estimate,0.97,1,0.13,0.84,0.94,0.96,0.99,1.04,1.22
Palmeira dos Índios,2020-11-09,,estimate based on partial data,0.97,1,0.13,0.84,0.94,0.96,0.99,1.04,1.23
Palmeira dos Índios,2020-11-10,,estimate based on partial data,0.97,1,0.14,0.83,0.93,0.96,1,1.05,1.25
Palmeira dos Índios,2020-11-11,,estimate based on partial data,0.97,1,0.15,0.82,0.93,0.96,0.99,1.05,1.26
Palmeira dos Índios,2020-11-12,,estimate based on partial data,0.97,1,0.16,0.81,0.93,0.96,1,1.05,1.28
Palmeira dos Índios,2020-11-13,,estimate based on partial data,0.97,1,0.17,0.8,0.93,0.96,1,1.05,1.29
Palmeira dos Índios,2020-11-14,,estimate based on partial data,0.97,1,0.18,0.79,0.93,0.96,1,1.05,1.31
Palmeira dos Índios,2020-11-15,,estimate based on partial data,0.97,1.01,0.18,0.78,0.92,0.96,1,1.06,1.31
Palmeira dos Índios,2020-11-16,,estimate based on partial data,0.97,1.01,0.19,0.77,0.92,0.96,1,1.06,1.33
Palmeira dos Índios,2020-11-17,,estimate based on partial data,0.97,1.01,0.2,0.77,0.92,0.96,1,1.06,1.34
Palmeira dos Índios,2020-11-18,,estimate based on partial data,0.97,1.01,0.21,0.76,0.92,0.96,1,1.06,1.36
Palmeira dos Índios,2020-11-19,,forecast,0.97,1.01,0.21,0.76,0.92,0.96,1,1.06,1.36
Palmeira dos Índios,2020-11-20,,forecast,0.97,1.01,0.21,0.76,0.92,0.96,1,1.06,1.36
Palmeira dos Índios,2020-11-21,,forecast,0.97,1.01,0.21,0.76,0.92,0.96,1,1.06,1.36
Palmeira dos Índios,2020-11-22,,forecast,0.97,1.01,0.21,0.76,0.92,0.96,1,1.06,1.36
Palmeira dos Índios,2020-11-23,,forecast,0.97,1.01,0.21,0.76,0.92,0.96,1,1.06,1.36
Palmeira dos Índios,2020-11-24,,forecast,0.97,1.01,0.21,0.76,0.92,0.96,1,1.06,1.36
Palmeira dos Índios,2020-11-25,,forecast,0.97,1.01,0.21,0.76,0.92,0.96,1,1.06,1.36
Marechal Deodoro,2020-10-11,,estimate,0.98,0.97,0.1,0.82,0.92,0.96,0.99,1.02,1.13
Coruripe,2020-10-07,,estimate,0.98,0.99,0.07,0.9,0.95,0.97,0.99,1.01,1.13
Coruripe,2020-10-09,,estimate,0.98,0.99,0.07,0.9,0.95,0.97,0.99,1.02,1.13
Coruripe,2020-10-16,,estimate,0.98,0.99,0.07,0.9,0.96,0.97,1,1.02,1.12
Coruripe,2020-10-17,,estimate,0.98,0.99,0.07,0.9,0.96,0.97,1,1.02,1.12
Coruripe,2020-10-18,,estimate,0.98,0.99,0.07,0.9,0.96,0.97,1,1.03,1.11
