region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Coruripe,2020-10-10,,estimate,-0.006,-0.002,0.02,-0.026,-0.013,-0.009,-0.002,0.005,0.036
Marechal Deodoro,2020-10-12,,estimate,-0.005,-0.004,0.027,-0.046,-0.019,-0.009,-0.001,0.008,0.042
Coruripe,2020-10-14,,estimate,-0.005,-0.001,0.019,-0.027,-0.012,-0.008,-0.001,0.006,0.037
Coruripe,2020-10-13,,estimate,-0.005,-0.001,0.02,-0.027,-0.012,-0.008,-0.001,0.006,0.038
Coruripe,2020-10-11,,estimate,-0.005,-0.001,0.02,-0.026,-0.013,-0.008,-0.002,0.006,0.037
Coruripe,2020-10-12,,estimate,-0.005,-0.001,0.02,-0.026,-0.013,-0.008,-0.002,0.006,0.038
Santana do Ipanema,2020-10-15,,estimate,-0.004,-0.004,0.027,-0.047,-0.02,-0.01,0.003,0.013,0.04
Coruripe,2020-10-20,,estimate,-0.004,-0.002,0.018,-0.029,-0.012,-0.007,0,0.007,0.028
Coruripe,2020-10-21,,estimate,-0.004,-0.002,0.018,-0.029,-0.012,-0.007,0,0.008,0.028
Coruripe,2020-10-22,,estimate,-0.004,-0.002,0.018,-0.029,-0.012,-0.007,0,0.008,0.028
Coruripe,2020-10-19,,estimate,-0.004,-0.002,0.018,-0.028,-0.012,-0.007,0,0.007,0.029
Coruripe,2020-10-18,,estimate,-0.004,-0.002,0.019,-0.028,-0.012,-0.008,-0.001,0.007,0.031
Coruripe,2020-10-17,,estimate,-0.004,-0.002,0.019,-0.027,-0.012,-0.008,-0.001,0.007,0.032
Coruripe,2020-10-16,,estimate,-0.004,-0.002,0.019,-0.027,-0.012,-0.008,-0.001,0.007,0.033
Coruripe,2020-10-15,,estimate,-0.004,-0.002,0.019,-0.027,-0.012,-0.008,-0.001,0.007,0.034
Arapiraca,2020-10-08,,estimate,-0.004,-0.002,0.023,-0.034,-0.016,-0.008,0,0.008,0.04
Coruripe,2020-10-23,,estimate,-0.003,-0.002,0.018,-0.03,-0.011,-0.007,0.001,0.008,0.028
Coruripe,2020-10-25,,estimate,-0.003,-0.002,0.019,-0.03,-0.011,-0.006,0.002,0.009,0.028
Coruripe,2020-10-24,,estimate,-0.003,-0.002,0.019,-0.029,-0.011,-0.006,0.001,0.008,0.028
Coruripe,2020-10-26,,estimate,-0.003,-0.001,0.019,-0.031,-0.012,-0.006,0.002,0.01,0.029
Marechal Deodoro,2020-10-13,,estimate,-0.003,-0.001,0.028,-0.044,-0.017,-0.007,0.001,0.01,0.05
Coruripe,2020-10-27,,estimate,-0.002,-0.001,0.02,-0.03,-0.012,-0.006,0.002,0.011,0.032
Coruripe,2020-10-28,,estimate,-0.002,0,0.021,-0.03,-0.012,-0.006,0.003,0.012,0.033
Coruripe,2020-10-29,,estimate,-0.002,0,0.021,-0.03,-0.012,-0.006,0.003,0.012,0.035
Maceió,2020-10-15,,estimate,-0.002,0.003,0.035,-0.044,-0.02,-0.009,0.006,0.023,0.068
Coruripe,2020-11-15,,estimate based on partial data,-0.002,0.005,0.055,-0.073,-0.017,-0.008,0.007,0.026,0.091
Coruripe,2020-11-16,,estimate based on partial data,-0.002,0.005,0.058,-0.077,-0.018,-0.008,0.007,0.027,0.096
Coruripe,2020-11-17,,estimate based on partial data,-0.002,0.005,0.061,-0.08,-0.018,-0.009,0.007,0.027,0.1
Coruripe,2020-11-18,,estimate based on partial data,-0.002,0.005,0.064,-0.082,-0.019,-0.009,0.007,0.028,0.103
Coruripe,2020-11-19,,forecast,-0.002,0.005,0.064,-0.082,-0.019,-0.009,0.007,0.028,0.103
Coruripe,2020-11-20,,forecast,-0.002,0.005,0.064,-0.082,-0.019,-0.009,0.007,0.028,0.103
Coruripe,2020-11-21,,forecast,-0.002,0.005,0.064,-0.082,-0.019,-0.009,0.007,0.028,0.103
Coruripe,2020-11-22,,forecast,-0.002,0.005,0.064,-0.082,-0.019,-0.009,0.007,0.028,0.103
Coruripe,2020-11-23,,forecast,-0.002,0.005,0.064,-0.082,-0.019,-0.009,0.007,0.028,0.103
Coruripe,2020-11-24,,forecast,-0.002,0.005,0.064,-0.082,-0.019,-0.009,0.007,0.028,0.103
Coruripe,2020-11-25,,forecast,-0.002,0.005,0.064,-0.082,-0.019,-0.009,0.007,0.028,0.103
Coruripe,2020-10-30,,estimate,-0.001,0.001,0.022,-0.031,-0.012,-0.006,0.004,0.013,0.038
Coruripe,2020-10-31,,estimate,-0.001,0.002,0.023,-0.032,-0.012,-0.006,0.005,0.014,0.04
Coruripe,2020-11-01,,estimate,-0.001,0.002,0.024,-0.032,-0.012,-0.006,0.005,0.015,0.043
Marechal Deodoro,2020-10-14,,estimate,-0.001,0.002,0.029,-0.04,-0.014,-0.005,0.003,0.013,0.056
Arapiraca,2020-10-09,,estimate,-0.001,0.003,0.024,-0.03,-0.012,-0.004,0.004,0.014,0.048
Coruripe,2020-11-02,,estimate,-0.001,0.003,0.025,-0.033,-0.012,-0.006,0.005,0.016,0.045
Coruripe,2020-11-03,,estimate,-0.001,0.003,0.026,-0.035,-0.012,-0.006,0.006,0.017,0.049
Coruripe,2020-11-07,,estimate,-0.001,0.004,0.032,-0.043,-0.013,-0.006,0.007,0.02,0.063
Coruripe,2020-11-08,,estimate,-0.001,0.004,0.035,-0.047,-0.014,-0.006,0.007,0.021,0.067
Coruripe,2020-11-09,,estimate based on partial data,-0.001,0.005,0.037,-0.049,-0.014,-0.007,0.007,0.022,0.068
Coruripe,2020-11-10,,estimate based on partial data,-0.001,0.005,0.04,-0.053,-0.015,-0.006,0.008,0.023,0.072
Coruripe,2020-11-11,,estimate based on partial data,-0.001,0.005,0.042,-0.056,-0.016,-0.006,0.007,0.023,0.074
Coruripe,2020-11-12,,estimate based on partial data,-0.001,0.005,0.045,-0.062,-0.017,-0.007,0.008,0.024,0.078
Coruripe,2020-11-13,,estimate based on partial data,-0.001,0.005,0.048,-0.065,-0.017,-0.007,0.007,0.024,0.083
Coruripe,2020-11-14,,estimate based on partial data,-0.001,0.005,0.051,-0.069,-0.017,-0.007,0.007,0.025,0.088
Coruripe,2020-11-04,,estimate,0,0.004,0.027,-0.036,-0.013,-0.006,0.006,0.018,0.053
Coruripe,2020-11-05,,estimate,0,0.004,0.029,-0.039,-0.013,-0.006,0.006,0.019,0.057
Coruripe,2020-11-06,,estimate,0,0.004,0.03,-0.041,-0.013,-0.006,0.007,0.019,0.06
Marechal Deodoro,2020-10-15,,estimate,0.001,0.005,0.029,-0.037,-0.011,-0.004,0.005,0.016,0.061
Santana do Ipanema,2020-10-16,,estimate,0.002,0.002,0.027,-0.042,-0.015,-0.004,0.008,0.019,0.047
Arapiraca,2020-10-10,,estimate,0.002,0.007,0.025,-0.026,-0.009,-0.002,0.008,0.019,0.054
Marechal Deodoro,2020-10-16,,estimate,0.002,0.007,0.03,-0.034,-0.009,-0.002,0.007,0.019,0.066
Marechal Deodoro,2020-10-17,,estimate,0.004,0.01,0.031,-0.031,-0.008,-0.001,0.01,0.022,0.07
Maceió,2020-11-13,,estimate based on partial data,0.005,0.008,0.092,-0.139,-0.044,-0.011,0.025,0.059,0.159
Arapiraca,2020-10-11,,estimate,0.005,0.011,0.025,-0.022,-0.006,0.001,0.011,0.023,0.058
Marechal Deodoro,2020-10-18,,estimate,0.005,0.012,0.031,-0.029,-0.006,0.001,0.012,0.024,0.072
Maceió,2020-11-11,,estimate based on partial data,0.006,0.007,0.076,-0.12,-0.036,-0.009,0.025,0.052,0.13
Maceió,2020-11-12,,estimate based on partial data,0.006,0.007,0.084,-0.129,-0.04,-0.01,0.025,0.055,0.145
Maceió,2020-11-14,,estimate based on partial data,0.006,0.009,0.102,-0.15,-0.048,-0.012,0.026,0.062,0.178
Maceió,2020-10-16,,estimate,0.006,0.012,0.036,-0.036,-0.014,-0.002,0.016,0.032,0.079
Maceió,2020-11-15,,estimate based on partial data,0.007,0.011,0.112,-0.16,-0.054,-0.013,0.028,0.065,0.197
Marechal Deodoro,2020-10-19,,estimate,0.007,0.013,0.031,-0.026,-0.005,0.003,0.013,0.027,0.072
Maceió,2020-11-10,,estimate based on partial data,0.008,0.007,0.069,-0.11,-0.033,-0.008,0.025,0.05,0.116
Santana do Ipanema,2020-10-17,,estimate,0.008,0.008,0.027,-0.036,-0.009,0.002,0.014,0.025,0.055
Arapiraca,2020-10-12,,estimate,0.008,0.014,0.026,-0.02,-0.004,0.003,0.015,0.027,0.062
Maceió,2020-11-16,,estimate based on partial data,0.008,0.014,0.124,-0.17,-0.057,-0.014,0.03,0.068,0.22
Marechal Deodoro,2020-11-18,,estimate based on partial data,0.008,0.022,0.114,-0.139,-0.03,-0.003,0.026,0.062,0.209
Marechal Deodoro,2020-11-19,,forecast,0.008,0.022,0.114,-0.139,-0.03,-0.003,0.026,0.062,0.209
Marechal Deodoro,2020-11-20,,forecast,0.008,0.022,0.114,-0.139,-0.03,-0.003,0.026,0.062,0.209
Marechal Deodoro,2020-11-21,,forecast,0.008,0.022,0.114,-0.139,-0.03,-0.003,0.026,0.062,0.209
Marechal Deodoro,2020-11-22,,forecast,0.008,0.022,0.114,-0.139,-0.03,-0.003,0.026,0.062,0.209
Marechal Deodoro,2020-11-23,,forecast,0.008,0.022,0.114,-0.139,-0.03,-0.003,0.026,0.062,0.209
Marechal Deodoro,2020-11-24,,forecast,0.008,0.022,0.114,-0.139,-0.03,-0.003,0.026,0.062,0.209
Marechal Deodoro,2020-11-25,,forecast,0.008,0.022,0.114,-0.139,-0.03,-0.003,0.026,0.062,0.209
Marechal Deodoro,2020-10-20,,estimate,0.009,0.015,0.031,-0.023,-0.004,0.003,0.015,0.029,0.072
Maceió,2020-11-18,,estimate based on partial data,0.009,0.02,0.151,-0.183,-0.062,-0.015,0.032,0.078,0.265
Maceió,2020-11-19,,forecast,0.009,0.02,0.151,-0.183,-0.062,-0.015,0.032,0.078,0.265
Maceió,2020-11-20,,forecast,0.009,0.02,0.151,-0.183,-0.062,-0.015,0.032,0.078,0.265
Maceió,2020-11-21,,forecast,0.009,0.02,0.151,-0.183,-0.062,-0.015,0.032,0.078,0.265
Maceió,2020-11-22,,forecast,0.009,0.02,0.151,-0.183,-0.062,-0.015,0.032,0.078,0.265
Maceió,2020-11-23,,forecast,0.009,0.02,0.151,-0.183,-0.062,-0.015,0.032,0.078,0.265
Maceió,2020-11-24,,forecast,0.009,0.02,0.151,-0.183,-0.062,-0.015,0.032,0.078,0.265
Maceió,2020-11-25,,forecast,0.009,0.02,0.151,-0.183,-0.062,-0.015,0.032,0.078,0.265
Marechal Deodoro,2020-11-16,,estimate based on partial data,0.009,0.022,0.102,-0.124,-0.024,-0.002,0.026,0.058,0.196
Marechal Deodoro,2020-11-17,,estimate based on partial data,0.009,0.022,0.108,-0.129,-0.027,-0.003,0.025,0.059,0.203
Maceió,2020-11-09,,estimate based on partial data,0.01,0.008,0.062,-0.098,-0.029,-0.005,0.024,0.047,0.107
Arapiraca,2020-10-13,,estimate,0.01,0.016,0.026,-0.018,-0.002,0.005,0.018,0.031,0.064
Marechal Deodoro,2020-10-21,,estimate,0.01,0.016,0.03,-0.022,-0.003,0.005,0.017,0.031,0.072
Maceió,2020-11-17,,estimate based on partial data,0.01,0.017,0.137,-0.177,-0.061,-0.015,0.032,0.071,0.243
Marechal Deodoro,2020-11-14,,estimate based on partial data,0.01,0.022,0.09,-0.111,-0.019,0,0.025,0.056,0.171
Marechal Deodoro,2020-11-15,,estimate based on partial data,0.01,0.022,0.096,-0.118,-0.022,-0.001,0.026,0.058,0.181
Maceió,2020-11-08,,estimate,0.011,0.009,0.056,-0.088,-0.025,-0.003,0.024,0.046,0.1
Marechal Deodoro,2020-10-22,,estimate,0.011,0.017,0.03,-0.023,-0.002,0.006,0.018,0.032,0.074
Marechal Deodoro,2020-11-13,,estimate based on partial data,0.011,0.022,0.084,-0.104,-0.017,0,0.025,0.054,0.162
Maceió,2020-11-07,,estimate,0.012,0.011,0.051,-0.076,-0.022,0,0.025,0.044,0.095
Arapiraca,2020-10-14,,estimate,0.012,0.018,0.026,-0.015,-0.001,0.007,0.02,0.033,0.066
Marechal Deodoro,2020-11-12,,estimate based on partial data,0.012,0.022,0.078,-0.097,-0.016,0.001,0.025,0.054,0.155
Marechal Deodoro,2020-10-23,,estimate,0.013,0.018,0.03,-0.022,-0.002,0.007,0.019,0.033,0.075
Marechal Deodoro,2020-11-11,,estimate based on partial data,0.013,0.022,0.072,-0.089,-0.014,0.002,0.026,0.053,0.15
Maceió,2020-11-06,,estimate,0.014,0.013,0.047,-0.066,-0.017,0.002,0.026,0.044,0.09
Santana do Ipanema,2020-10-18,,estimate,0.014,0.015,0.028,-0.029,-0.003,0.007,0.021,0.031,0.062
Arapiraca,2020-10-15,,estimate,0.014,0.019,0.026,-0.014,0.001,0.008,0.021,0.034,0.067
Marechal Deodoro,2020-10-24,,estimate,0.014,0.019,0.03,-0.02,-0.002,0.007,0.02,0.035,0.077
Maceió,2020-10-17,,estimate,0.014,0.02,0.037,-0.031,-0.008,0.006,0.024,0.041,0.087
Marechal Deodoro,2020-11-10,,estimate based on partial data,0.014,0.022,0.067,-0.081,-0.012,0.003,0.027,0.053,0.138
Arapiraca,2020-10-26,,estimate,0.015,0.016,0.022,-0.021,0.002,0.011,0.021,0.03,0.052
Arapiraca,2020-10-25,,estimate,0.015,0.016,0.022,-0.02,0.002,0.011,0.02,0.029,0.052
Arapiraca,2020-10-23,,estimate,0.015,0.016,0.022,-0.017,0.002,0.01,0.02,0.029,0.054
Arapiraca,2020-10-16,,estimate,0.015,0.019,0.025,-0.014,0.001,0.009,0.022,0.034,0.066
Marechal Deodoro,2020-10-25,,estimate,0.015,0.019,0.03,-0.021,-0.001,0.008,0.022,0.036,0.074
Marechal Deodoro,2020-11-09,,estimate based on partial data,0.015,0.022,0.061,-0.074,-0.01,0.004,0.027,0.052,0.131
Maceió,2020-11-05,,estimate,0.016,0.015,0.043,-0.057,-0.012,0.004,0.028,0.044,0.086
Arapiraca,2020-10-27,,estimate,0.016,0.016,0.022,-0.021,0.002,0.011,0.021,0.03,0.054
Arapiraca,2020-10-24,,estimate,0.016,0.016,0.022,-0.018,0.002,0.011,0.02,0.029,0.053
Arapiraca,2020-10-28,,estimate,0.016,0.016,0.023,-0.021,0.002,0.011,0.022,0.03,0.054
Arapiraca,2020-10-22,,estimate,0.016,0.017,0.022,-0.016,0.002,0.01,0.021,0.03,0.056
Arapiraca,2020-10-21,,estimate,0.016,0.018,0.023,-0.016,0.003,0.011,0.021,0.031,0.059
Arapiraca,2020-10-20,,estimate,0.016,0.018,0.023,-0.015,0.003,0.011,0.021,0.032,0.061
Arapiraca,2020-10-18,,estimate,0.016,0.019,0.024,-0.014,0.003,0.011,0.022,0.034,0.065
Arapiraca,2020-10-19,,estimate,0.016,0.019,0.024,-0.013,0.003,0.011,0.022,0.033,0.062
Arapiraca,2020-10-17,,estimate,0.016,0.02,0.025,-0.014,0.002,0.01,0.022,0.034,0.066
Marechal Deodoro,2020-10-26,,estimate,0.016,0.02,0.03,-0.021,0,0.009,0.023,0.037,0.072
Marechal Deodoro,2020-11-08,,estimate,0.016,0.022,0.056,-0.066,-0.007,0.005,0.028,0.051,0.122
Arapiraca,2020-10-29,,estimate,0.017,0.017,0.023,-0.02,0.003,0.012,0.022,0.031,0.056
Arapiraca,2020-10-30,,estimate,0.017,0.018,0.023,-0.021,0.003,0.012,0.023,0.032,0.057
Marechal Deodoro,2020-10-27,,estimate,0.017,0.02,0.031,-0.021,0,0.009,0.023,0.037,0.073
Marechal Deodoro,2020-10-28,,estimate,0.017,0.021,0.031,-0.022,0,0.01,0.025,0.037,0.073
Marechal Deodoro,2020-10-29,,estimate,0.017,0.021,0.031,-0.022,0,0.01,0.025,0.038,0.074
Marechal Deodoro,2020-10-30,,estimate,0.017,0.021,0.032,-0.023,0,0.009,0.025,0.039,0.077
Marechal Deodoro,2020-10-31,,estimate,0.017,0.021,0.033,-0.024,-0.001,0.01,0.026,0.041,0.08
Marechal Deodoro,2020-11-02,,estimate,0.017,0.022,0.036,-0.029,-0.002,0.009,0.027,0.042,0.085
Marechal Deodoro,2020-11-06,,estimate,0.017,0.022,0.047,-0.055,-0.005,0.007,0.028,0.048,0.103
Marechal Deodoro,2020-11-07,,estimate,0.017,0.022,0.052,-0.06,-0.006,0.006,0.028,0.049,0.113
Arapiraca,2020-10-31,,estimate,0.018,0.019,0.024,-0.019,0.003,0.013,0.024,0.034,0.059
Marechal Deodoro,2020-11-01,,estimate,0.018,0.021,0.034,-0.027,-0.001,0.009,0.026,0.042,0.083
Marechal Deodoro,2020-11-03,,estimate,0.018,0.022,0.038,-0.034,-0.002,0.009,0.028,0.044,0.087
Marechal Deodoro,2020-11-04,,estimate,0.018,0.022,0.04,-0.04,-0.003,0.008,0.028,0.045,0.091
Marechal Deodoro,2020-11-05,,estimate,0.018,0.022,0.044,-0.048,-0.004,0.008,0.028,0.046,0.096
Maceió,2020-11-04,,estimate,0.019,0.018,0.041,-0.048,-0.009,0.009,0.029,0.044,0.086
Arapiraca,2020-11-01,,estimate,0.019,0.02,0.025,-0.018,0.004,0.013,0.025,0.035,0.062
Arapiraca,2020-11-02,,estimate,0.02,0.021,0.025,-0.018,0.005,0.014,0.026,0.037,0.065
Santana do Ipanema,2020-10-19,,estimate,0.02,0.021,0.029,-0.024,0.003,0.014,0.027,0.038,0.073
Arapiraca,2020-11-03,,estimate,0.021,0.023,0.026,-0.02,0.005,0.015,0.028,0.039,0.068
Maceió,2020-10-18,,estimate,0.021,0.027,0.038,-0.025,-0.002,0.012,0.032,0.048,0.097
Maceió,2020-11-03,,estimate,0.022,0.022,0.039,-0.041,-0.004,0.013,0.031,0.045,0.088
Arapiraca,2020-11-04,,estimate,0.023,0.024,0.028,-0.019,0.006,0.016,0.029,0.041,0.07
Arapiraca,2020-11-05,,estimate,0.024,0.025,0.03,-0.02,0.006,0.017,0.032,0.044,0.075
Arapiraca,2020-11-06,,estimate,0.025,0.027,0.032,-0.021,0.005,0.017,0.033,0.048,0.081
Maceió,2020-11-02,,estimate,0.026,0.025,0.037,-0.034,-0.001,0.016,0.034,0.048,0.088
Santana do Ipanema,2020-10-20,,estimate,0.026,0.028,0.03,-0.017,0.009,0.02,0.033,0.044,0.081
Arapiraca,2020-11-07,,estimate,0.026,0.028,0.035,-0.025,0.005,0.018,0.035,0.05,0.089
Arapiraca,2020-11-08,,estimate,0.027,0.03,0.039,-0.029,0.005,0.018,0.036,0.054,0.098
Arapiraca,2020-11-09,,estimate based on partial data,0.028,0.031,0.044,-0.033,0.002,0.018,0.039,0.056,0.11
Arapiraca,2020-11-10,,estimate based on partial data,0.028,0.033,0.049,-0.039,0.002,0.017,0.04,0.06,0.122
Arapiraca,2020-11-11,,estimate based on partial data,0.028,0.034,0.055,-0.044,0,0.016,0.041,0.064,0.134
Arapiraca,2020-11-17,,estimate based on partial data,0.028,0.045,0.107,-0.097,-0.008,0.013,0.046,0.083,0.23
Arapiraca,2020-11-18,,estimate based on partial data,0.028,0.047,0.118,-0.109,-0.011,0.012,0.046,0.086,0.251
Arapiraca,2020-11-19,,forecast,0.028,0.047,0.118,-0.109,-0.011,0.012,0.046,0.086,0.251
Arapiraca,2020-11-20,,forecast,0.028,0.047,0.118,-0.109,-0.011,0.012,0.046,0.086,0.251
Arapiraca,2020-11-21,,forecast,0.028,0.047,0.118,-0.109,-0.011,0.012,0.046,0.086,0.251
Arapiraca,2020-11-22,,forecast,0.028,0.047,0.118,-0.109,-0.011,0.012,0.046,0.086,0.251
Arapiraca,2020-11-23,,forecast,0.028,0.047,0.118,-0.109,-0.011,0.012,0.046,0.086,0.251
Arapiraca,2020-11-24,,forecast,0.028,0.047,0.118,-0.109,-0.011,0.012,0.046,0.086,0.251
Arapiraca,2020-11-25,,forecast,0.028,0.047,0.118,-0.109,-0.011,0.012,0.046,0.086,0.251
Maceió,2020-11-01,,estimate,0.029,0.029,0.037,-0.03,0.004,0.02,0.037,0.052,0.09
Maceió,2020-10-19,,estimate,0.029,0.033,0.038,-0.021,0.004,0.018,0.039,0.054,0.101
Arapiraca,2020-11-12,,estimate based on partial data,0.029,0.036,0.062,-0.051,-0.001,0.016,0.042,0.067,0.146
Arapiraca,2020-11-13,,estimate based on partial data,0.029,0.037,0.07,-0.062,-0.002,0.016,0.042,0.071,0.163
Arapiraca,2020-11-14,,estimate based on partial data,0.029,0.039,0.078,-0.071,-0.003,0.015,0.043,0.073,0.178
Arapiraca,2020-11-16,,estimate based on partial data,0.029,0.043,0.097,-0.088,-0.007,0.013,0.045,0.08,0.21
Arapiraca,2020-11-15,,estimate based on partial data,0.03,0.041,0.087,-0.08,-0.005,0.014,0.044,0.076,0.194
Santana do Ipanema,2020-10-21,,estimate,0.031,0.034,0.031,-0.011,0.015,0.026,0.038,0.05,0.09
Maceió,2020-10-31,,estimate,0.032,0.032,0.036,-0.025,0.008,0.024,0.04,0.056,0.092
Maceió,2020-10-20,,estimate,0.034,0.038,0.038,-0.017,0.01,0.024,0.044,0.061,0.107
Maceió,2020-10-30,,estimate,0.035,0.036,0.036,-0.02,0.011,0.027,0.043,0.059,0.096
Santana do Ipanema,2020-10-22,,estimate,0.037,0.041,0.032,-0.004,0.021,0.031,0.044,0.057,0.098
Maceió,2020-10-29,,estimate,0.038,0.039,0.036,-0.018,0.014,0.029,0.047,0.062,0.099
Maceió,2020-10-21,,estimate,0.038,0.041,0.038,-0.014,0.014,0.028,0.047,0.066,0.112
Maceió,2020-10-28,,estimate,0.04,0.042,0.036,-0.014,0.017,0.031,0.049,0.065,0.102
Maceió,2020-10-22,,estimate,0.041,0.044,0.038,-0.012,0.017,0.032,0.051,0.068,0.112
Maceió,2020-10-27,,estimate,0.042,0.044,0.037,-0.011,0.019,0.034,0.052,0.068,0.104
Santana do Ipanema,2020-10-23,,estimate,0.043,0.047,0.033,0.001,0.026,0.037,0.049,0.063,0.106
Maceió,2020-10-26,,estimate,0.044,0.046,0.037,-0.011,0.02,0.035,0.054,0.069,0.106
Maceió,2020-10-23,,estimate,0.044,0.046,0.037,-0.01,0.019,0.034,0.054,0.07,0.11
Maceió,2020-10-24,,estimate,0.045,0.047,0.037,-0.01,0.021,0.036,0.055,0.071,0.109
Maceió,2020-10-25,,estimate,0.045,0.047,0.037,-0.01,0.021,0.036,0.055,0.072,0.109
Santana do Ipanema,2020-10-24,,estimate,0.048,0.053,0.033,0.006,0.031,0.042,0.055,0.069,0.112
Santana do Ipanema,2020-10-25,,estimate,0.054,0.058,0.034,0.01,0.036,0.047,0.06,0.075,0.119
Santana do Ipanema,2020-10-26,,estimate,0.058,0.063,0.034,0.015,0.041,0.052,0.065,0.081,0.126
Santana do Ipanema,2020-10-27,,estimate,0.063,0.067,0.035,0.018,0.045,0.056,0.071,0.085,0.132
Santana do Ipanema,2020-10-28,,estimate,0.067,0.071,0.035,0.022,0.049,0.06,0.075,0.089,0.136
Santana do Ipanema,2020-10-29,,estimate,0.071,0.074,0.035,0.023,0.052,0.063,0.079,0.093,0.139
Santana do Ipanema,2020-11-13,,estimate based on partial data,0.072,0.078,0.082,-0.052,0.03,0.056,0.09,0.125,0.216
Santana do Ipanema,2020-11-14,,estimate based on partial data,0.072,0.078,0.089,-0.061,0.026,0.054,0.091,0.129,0.227
Santana do Ipanema,2020-11-15,,estimate based on partial data,0.072,0.079,0.096,-0.068,0.023,0.052,0.092,0.132,0.242
Santana do Ipanema,2020-11-12,,estimate based on partial data,0.073,0.078,0.076,-0.043,0.033,0.058,0.09,0.122,0.203
Santana do Ipanema,2020-11-16,,estimate based on partial data,0.073,0.08,0.104,-0.074,0.02,0.051,0.094,0.134,0.259
Santana do Ipanema,2020-11-17,,estimate based on partial data,0.073,0.082,0.112,-0.081,0.017,0.05,0.096,0.138,0.275
Santana do Ipanema,2020-11-18,,estimate based on partial data,0.073,0.084,0.121,-0.09,0.013,0.049,0.096,0.142,0.286
Santana do Ipanema,2020-11-19,,forecast,0.073,0.084,0.121,-0.09,0.013,0.049,0.096,0.142,0.286
Santana do Ipanema,2020-11-20,,forecast,0.073,0.084,0.121,-0.09,0.013,0.049,0.096,0.142,0.286
Santana do Ipanema,2020-11-21,,forecast,0.073,0.084,0.121,-0.09,0.013,0.049,0.096,0.142,0.286
Santana do Ipanema,2020-11-22,,forecast,0.073,0.084,0.121,-0.09,0.013,0.049,0.096,0.142,0.286
Santana do Ipanema,2020-11-23,,forecast,0.073,0.084,0.121,-0.09,0.013,0.049,0.096,0.142,0.286
Santana do Ipanema,2020-11-24,,forecast,0.073,0.084,0.121,-0.09,0.013,0.049,0.096,0.142,0.286
Santana do Ipanema,2020-11-25,,forecast,0.073,0.084,0.121,-0.09,0.013,0.049,0.096,0.142,0.286
Santana do Ipanema,2020-10-30,,estimate,0.074,0.077,0.035,0.025,0.053,0.065,0.082,0.097,0.141
Santana do Ipanema,2020-11-11,,estimate based on partial data,0.074,0.078,0.07,-0.035,0.037,0.059,0.089,0.119,0.194
Santana do Ipanema,2020-11-10,,estimate based on partial data,0.075,0.078,0.064,-0.025,0.04,0.061,0.089,0.118,0.186
Santana do Ipanema,2020-10-31,,estimate,0.076,0.079,0.036,0.026,0.055,0.068,0.085,0.1,0.143
Santana do Ipanema,2020-11-09,,estimate based on partial data,0.077,0.079,0.059,-0.016,0.043,0.063,0.09,0.115,0.178
Santana do Ipanema,2020-11-08,,estimate,0.078,0.079,0.054,-0.008,0.046,0.065,0.091,0.113,0.171
Santana do Ipanema,2020-11-01,,estimate,0.078,0.08,0.036,0.026,0.056,0.069,0.087,0.101,0.143
Santana do Ipanema,2020-11-07,,estimate,0.079,0.08,0.05,0.001,0.048,0.068,0.091,0.111,0.164
Santana do Ipanema,2020-11-02,,estimate,0.079,0.081,0.037,0.024,0.057,0.07,0.088,0.103,0.147
Santana do Ipanema,2020-11-05,,estimate,0.08,0.081,0.043,0.015,0.053,0.07,0.092,0.107,0.154
Santana do Ipanema,2020-11-06,,estimate,0.08,0.081,0.046,0.009,0.05,0.069,0.091,0.109,0.158
Santana do Ipanema,2020-11-03,,estimate,0.08,0.082,0.039,0.021,0.056,0.07,0.089,0.105,0.149
Santana do Ipanema,2020-11-04,,estimate,0.08,0.082,0.041,0.018,0.055,0.071,0.09,0.107,0.15
