region,date,median,type,strat,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Roraima,2020-12-28,117,forecast,,138,95,35,75,99,137,177,307
Roraima,2020-12-29,168,forecast,,203,153,48,107,143,196,258,458
Roraima,2020-12-30,255,forecast,,302,217,74,159,215,297,382,687
Roraima,2020-12-31,221,forecast,,265,201,62,136,186,262,338,601
Roraima,2021-01-01,223,forecast,,270,239,64,139,188,259,338,615
Santa Catarina,2020-09-25,1057,reported,,,,,,,,,
Santa Catarina,2020-09-25,910,estimate,,942,306,507,725,836,984,1116,1497
Santa Catarina,2020-09-26,986,reported,,,,,,,,,
Santa Catarina,2020-09-26,973,estimate,,1012,333,538,776,894,1058,1201,1627
Santa Catarina,2020-09-27,493,reported,,,,,,,,,
Santa Catarina,2020-09-27,446,estimate,,466,155,244,357,413,485,557,747
Santa Catarina,2020-09-28,482,reported,,,,,,,,,
Santa Catarina,2020-09-28,608,estimate,,632,207,337,485,557,659,749,1008
Santa Catarina,2020-09-29,1195,reported,,,,,,,,,
Santa Catarina,2020-09-29,1072,estimate,,1122,369,607,866,997,1162,1327,1797
Santa Catarina,2020-09-30,1217,reported,,,,,,,,,
Santa Catarina,2020-09-30,1084,estimate,,1124,365,608,872,1004,1172,1335,1775
Santa Catarina,2020-10-01,1146,reported,,,,,,,,,
Santa Catarina,2020-10-01,1050,estimate,,1087,360,583,826,961,1139,1294,1730
Santa Catarina,2020-10-02,1098,reported,,,,,,,,,
Santa Catarina,2020-10-02,1119,estimate,,1167,380,632,899,1035,1221,1389,1847
Santa Catarina,2020-10-03,911,reported,,,,,,,,,
Santa Catarina,2020-10-03,1174,estimate,,1216,385,667,938,1081,1271,1437,1935
Santa Catarina,2020-10-04,585,reported,,,,,,,,,
Santa Catarina,2020-10-04,512,estimate,,532,169,296,408,470,554,634,840
Santa Catarina,2020-10-05,826,reported,,,,,,,,,
Santa Catarina,2020-10-05,698,estimate,,724,236,387,556,639,755,864,1148
Santa Catarina,2020-10-06,1398,reported,,,,,,,,,
Santa Catarina,2020-10-06,1202,estimate,,1255,413,674,959,1107,1307,1496,2008
Santa Catarina,2020-10-07,1210,reported,,,,,,,,,
Santa Catarina,2020-10-07,1206,estimate,,1256,409,672,967,1116,1307,1490,2002
Santa Catarina,2020-10-08,1451,reported,,,,,,,,,
Santa Catarina,2020-10-08,1169,estimate,,1220,397,665,934,1073,1273,1458,1941
Santa Catarina,2020-10-09,1534,reported,,,,,,,,,
Santa Catarina,2020-10-09,1266,estimate,,1309,415,709,1017,1169,1374,1565,2055
Santa Catarina,2020-10-10,977,reported,,,,,,,,,
Santa Catarina,2020-10-10,1305,estimate,,1363,455,719,1042,1209,1432,1625,2170
Santa Catarina,2020-10-11,599,reported,,,,,,,,,
Santa Catarina,2020-10-11,588,estimate,,609,193,332,477,543,634,720,959
Santa Catarina,2020-10-12,795,reported,,,,,,,,,
Santa Catarina,2020-10-12,781,estimate,,814,263,432,631,726,852,971,1287
Santa Catarina,2020-10-13,395,reported,,,,,,,,,
Santa Catarina,2020-10-13,1382,estimate,,1434,453,783,1111,1274,1496,1702,2260
Santa Catarina,2020-10-14,1507,reported,,,,,,,,,
Santa Catarina,2020-10-14,1390,estimate,,1443,469,777,1109,1273,1506,1718,2294
Santa Catarina,2020-10-15,1502,reported,,,,,,,,,
Santa Catarina,2020-10-15,1342,estimate,,1397,446,777,1085,1237,1447,1643,2224
Santa Catarina,2020-10-16,1521,reported,,,,,,,,,
Santa Catarina,2020-10-16,1476,estimate,,1530,485,840,1195,1364,1595,1805,2404
Santa Catarina,2020-10-17,1832,reported,,,,,,,,,
Santa Catarina,2020-10-17,1522,estimate,,1575,513,853,1207,1396,1643,1860,2483
Santa Catarina,2020-10-18,394,reported,,,,,,,,,
Santa Catarina,2020-10-18,682,estimate,,707,234,378,543,624,736,838,1141
Santa Catarina,2020-10-19,1065,reported,,,,,,,,,
Santa Catarina,2020-10-19,921,estimate,,965,312,524,749,855,1002,1146,1549
Santa Catarina,2020-10-20,1557,reported,,,,,,,,,
Santa Catarina,2020-10-20,1634,estimate,,1697,539,940,1312,1509,1772,2015,2675
Santa Catarina,2020-10-21,1052,reported,,,,,,,,,
Santa Catarina,2020-10-21,1643,estimate,,1716,551,931,1332,1524,1786,2029,2727
Santa Catarina,2020-10-22,2211,reported,,,,,,,,,
Santa Catarina,2020-10-22,1608,estimate,,1671,536,914,1292,1482,1739,1971,2667
Santa Catarina,2020-10-23,2072,reported,,,,,,,,,
Santa Catarina,2020-10-23,1767,estimate,,1835,588,1009,1411,1625,1919,2182,2889
Santa Catarina,2020-10-24,1862,reported,,,,,,,,,
Santa Catarina,2020-10-24,1838,estimate,,1915,633,1029,1488,1692,1980,2254,3074
Santa Catarina,2020-10-25,1108,reported,,,,,,,,,
Santa Catarina,2020-10-25,829,estimate,,860,274,475,664,761,901,1018,1349
Santa Catarina,2020-10-26,1391,reported,,,,,,,,,
Santa Catarina,2020-10-26,1138,estimate,,1175,383,621,899,1046,1230,1402,1857
Santa Catarina,2020-10-27,2422,reported,,,,,,,,,
Santa Catarina,2020-10-27,1996,estimate,,2076,666,1137,1601,1842,2159,2461,3240
Santa Catarina,2020-10-28,2652,reported,,,,,,,,,
Santa Catarina,2020-10-28,2024,estimate,,2110,674,1176,1629,1870,2188,2500,3359
Santa Catarina,2020-10-29,1937,reported,,,,,,,,,
Santa Catarina,2020-10-29,2014,estimate,,2082,654,1152,1615,1851,2182,2474,3265
Santa Catarina,2020-10-30,1868,reported,,,,,,,,,
Santa Catarina,2020-10-30,2162,estimate,,2238,721,1208,1719,1986,2357,2646,3533
Santa Catarina,2020-10-31,2584,reported,,,,,,,,,
Santa Catarina,2020-10-31,2298,estimate,,2383,754,1306,1830,2121,2492,2845,3735
Santa Catarina,2020-11-01,1117,reported,,,,,,,,,
Santa Catarina,2020-11-01,1028,estimate,,1062,341,583,816,944,1106,1261,1671
Santa Catarina,2020-11-02,1486,reported,,,,,,,,,
Santa Catarina,2020-11-02,1407,estimate,,1463,468,812,1127,1290,1523,1748,2288
Santa Catarina,2020-11-03,2280,reported,,,,,,,,,
Santa Catarina,2020-11-03,2482,estimate,,2582,836,1400,1999,2285,2682,3043,4117
Santa Catarina,2020-11-04,2814,reported,,,,,,,,,
Santa Catarina,2020-11-04,2541,estimate,,2631,842,1444,2048,2341,2742,3108,4162
Santa Catarina,2020-11-05,2007,reported,,,,,,,,,
Santa Catarina,2020-11-05,2492,estimate,,2583,834,1386,1985,2296,2696,3079,4116
Santa Catarina,2020-11-06,2151,reported,,,,,,,,,
Santa Catarina,2020-11-06,2770,estimate,,2845,895,1527,2207,2553,2990,3358,4476
Santa Catarina,2020-11-07,2857,reported,,,,,,,,,
Santa Catarina,2020-11-07,2893,estimate,,3012,968,1625,2324,2677,3142,3566,4835
Santa Catarina,2020-11-08,969,reported,,,,,,,,,
Santa Catarina,2020-11-08,1322,estimate,,1366,437,738,1052,1216,1436,1631,2159
Santa Catarina,2020-11-09,1034,reported,,,,,,,,,
Santa Catarina,2020-11-09,1777,estimate,,1856,607,1000,1425,1640,1929,2217,2940
Santa Catarina,2020-11-10,4886,reported,,,,,,,,,
Santa Catarina,2020-11-10,3189,estimate,,3328,1087,1780,2562,2947,3460,3940,5319
Santa Catarina,2020-11-11,2711,reported,,,,,,,,,
Santa Catarina,2020-11-11,3295,estimate,,3421,1095,1859,2630,3025,3592,4071,5378
Santa Catarina,2020-11-12,1730,reported,,,,,,,,,
Santa Catarina,2020-11-12,3236,estimate,,3361,1087,1839,2581,2993,3488,3962,5357
Santa Catarina,2020-11-13,4805,reported,,,,,,,,,
Santa Catarina,2020-11-13,3577,estimate,,3699,1171,1997,2855,3311,3876,4395,5826
Santa Catarina,2020-11-14,4015,reported,,,,,,,,,
Santa Catarina,2020-11-14,3772,estimate,,3937,1274,2138,3047,3501,4081,4697,6243
Santa Catarina,2020-11-15,2144,reported,,,,,,,,,
Santa Catarina,2020-11-15,1713,estimate,,1769,559,974,1372,1582,1842,2076,2782
Santa Catarina,2020-11-16,1454,reported,,,,,,,,,
Santa Catarina,2020-11-16,2356,estimate,,2448,770,1355,1904,2173,2558,2901,3835
Santa Catarina,2020-11-17,5178,reported,,,,,,,,,
Santa Catarina,2020-11-17,4200,estimate,,4370,1432,2364,3377,3872,4552,5160,7002
Santa Catarina,2020-11-18,4210,reported,,,,,,,,,
Santa Catarina,2020-11-18,4296,estimate,,4441,1457,2346,3399,3951,4649,5347,7075
Santa Catarina,2020-11-19,4605,reported,,,,,,,,,
Santa Catarina,2020-11-19,4222,estimate,,4393,1432,2389,3352,3852,4575,5242,6961
Santa Catarina,2020-11-20,6109,reported,,,,,,,,,
Santa Catarina,2020-11-20,4568,estimate,,4763,1513,2630,3689,4214,4944,5630,7535
Santa Catarina,2020-11-21,5888,reported,,,,,,,,,
Santa Catarina,2020-11-21,4882,estimate,,5048,1615,2716,3895,4500,5282,5990,8006
Santa Catarina,2020-11-22,2818,reported,,,,,,,,,
Santa Catarina,2020-11-22,2221,estimate,,2291,733,1222,1766,2042,2396,2727,3605
Santa Catarina,2020-11-23,1753,reported,,,,,,,,,
Santa Catarina,2020-11-23,2963,estimate,,3063,971,1669,2358,2736,3199,3650,4809
Santa Catarina,2020-11-24,4115,reported,,,,,,,,,
Santa Catarina,2020-11-24,5315,estimate,,5474,1734,2900,4223,4873,5745,6537,8590
Santa Catarina,2020-11-25,4933,reported,,,,,,,,,
Santa Catarina,2020-11-25,5299,estimate,,5465,1741,2934,4220,4898,5706,6470,8611
Santa Catarina,2020-11-26,5998,reported,,,,,,,,,
Santa Catarina,2020-11-26,5142,estimate,,5329,1712,2861,4136,4731,5592,6358,8396
Santa Catarina,2020-11-27,3420,reported,,,,,,,,,
Santa Catarina,2020-11-27,5550,estimate,,5735,1820,3138,4435,5112,6016,6818,8936
Santa Catarina,2020-11-28,9523,reported,,,,,,,,,
Santa Catarina,2020-11-28,5684,estimate,,5906,1886,3196,4550,5273,6141,7020,9329
Santa Catarina,2020-11-29,3047,reported,,,,,,,,,
Santa Catarina,2020-11-29,2496,estimate,,2600,834,1423,2006,2305,2713,3086,4113
Santa Catarina,2020-11-30,5347,reported,,,,,,,,,
Santa Catarina,2020-11-30,3365,estimate,,3489,1127,1911,2691,3102,3633,4131,5456
Santa Catarina,2020-12-01,8201,reported,,,,,,,,,
Santa Catarina,2020-12-01,5836,estimate,,6085,1939,3331,4719,5393,6350,7194,9544
Santa Catarina,2020-12-02,6076,reported,,,,,,,,,
Santa Catarina,2020-12-02,5758,estimate,,5998,1942,3269,4632,5318,6267,7128,9506
Santa Catarina,2020-12-03,4956,reported,,,,,,,,,
Santa Catarina,2020-12-03,5472,estimate,,5734,1838,3163,4407,5055,5921,6857,9100
Santa Catarina,2020-12-04,6174,reported,,,,,,,,,
Santa Catarina,2020-12-04,5868,estimate,,6072,1951,3279,4666,5375,6335,7275,9518
Santa Catarina,2020-12-05,3851,reported,,,,,,,,,
Santa Catarina,2020-12-05,5912,estimate,,6168,1946,3408,4772,5460,6419,7339,9694
Santa Catarina,2020-12-06,2586,reported,,,,,,,,,
Santa Catarina,2020-12-06,2590,estimate,,2687,881,1443,2066,2383,2797,3189,4260
Santa Catarina,2020-12-07,3503,reported,,,,,,,,,
Santa Catarina,2020-12-07,3368,estimate,,3502,1135,1893,2703,3100,3661,4171,5546
Santa Catarina,2020-12-08,6312,reported,,,,,,,,,
Santa Catarina,2020-12-08,5762,estimate,,6014,1956,3266,4576,5309,6282,7167,9642
Santa Catarina,2020-12-09,5628,reported,,,,,,,,,
Santa Catarina,2020-12-09,5646,estimate,,5881,1895,3189,4510,5210,6139,7012,9303
Santa Catarina,2020-12-10,5121,reported,,,,,,,,,
Santa Catarina,2020-12-10,5362,estimate,,5560,1797,3033,4301,4940,5785,6572,8811
Santa Catarina,2020-12-11,4292,reported,,,,,,,,,
Santa Catarina,2020-12-11,5580,estimate,,5824,1884,3139,4460,5154,6090,6898,9194
Santa Catarina,2020-12-12,5051,reported,,,,,,,,,
Santa Catarina,2020-12-12,5622,estimate,,5834,1904,3130,4484,5172,6099,6926,9251
Santa Catarina,2020-12-13,1306,reported,,,,,,,,,
Santa Catarina,2020-12-13,2460,estimate,,2540,826,1359,1943,2255,2660,3015,4045
Santa Catarina,2020-12-14,4649,reported,,,,,,,,,
Santa Catarina,2020-12-14,3193,estimate,,3317,1097,1781,2531,2922,3442,3948,5302
Santa Catarina,2020-12-15,3497,reported,,,,,,,,,
Santa Catarina,2020-12-15,5434,estimate,,5631,1900,2949,4244,4929,5880,6744,9055
Santa Catarina,2020-12-16,7077,reported,,,,,,,,,
Santa Catarina,2020-12-16,5313,estimate,,5505,1814,2954,4217,4855,5764,6534,8764
Santa Catarina,2020-12-17,5538,reported,,,,,,,,,
Santa Catarina,2020-12-17,4916,estimate,,5156,1740,2723,3888,4523,5376,6186,8380
Santa Catarina,2020-12-18,5160,reported,,,,,,,,,
Santa Catarina,2020-12-18,5142,estimate,,5352,1783,2894,4081,4705,5587,6397,8563
Santa Catarina,2020-12-19,5101,forecast,,5391,1910,2831,4013,4677,5590,6476,8905
Santa Catarina,2020-12-20,2248,forecast,,2361,860,1200,1740,2055,2455,2832,3879
Santa Catarina,2020-12-21,2898,forecast,,3081,1185,1527,2254,2634,3152,3678,5229
Santa Catarina,2020-12-22,4873,forecast,,5210,2030,2598,3754,4396,5362,6275,8927
Santa Catarina,2020-12-23,4800,forecast,,5124,2060,2443,3653,4321,5288,6196,8943
Santa Catarina,2020-12-24,4447,forecast,,4841,2095,2236,3364,3982,4966,5878,8858
Santa Catarina,2020-12-25,4680,forecast,,5108,2407,2253,3529,4190,5198,6155,9362
Santa Catarina,2020-12-26,4646,forecast,,5155,2644,2204,3436,4178,5178,6224,9810
Santa Catarina,2020-12-27,2004,forecast,,2250,1214,902,1458,1785,2265,2756,4320
Santa Catarina,2020-12-28,2594,forecast,,2954,1805,1151,1864,2312,2928,3543,5854
Santa Catarina,2020-12-29,4433,forecast,,5089,3262,1877,3139,3868,5052,6115,10389
Santa Catarina,2020-12-30,4196,forecast,,4960,3394,1804,3010,3709,4794,5977,10099
Santa Catarina,2020-12-31,4015,forecast,,4816,3936,1571,2771,3491,4600,5725,10143
Santa Catarina,2021-01-01,4084,forecast,,5060,4448,1639,2837,3589,4744,6046,10610
Sergipe,2020-09-25,124,reported,,,,,,,,,
Sergipe,2020-09-25,107,estimate,,122,73,34,69,92,124,159,259
Sergipe,2020-09-26,190,reported,,,,,,,,,
Sergipe,2020-09-26,130,estimate,,149,91,41,85,110,152,193,317
Sergipe,2020-09-27,166,reported,,,,,,,,,
Sergipe,2020-09-27,167,estimate,,192,115,55,111,144,196,247,410
Sergipe,2020-09-28,89,reported,,,,,,,,,
Sergipe,2020-09-28,115,estimate,,133,80,37,75,100,137,173,284
Sergipe,2020-09-29,108,reported,,,,,,,,,
Sergipe,2020-09-29,120,estimate,,135,81,38,77,102,138,173,290
Sergipe,2020-09-30,160,reported,,,,,,,,,
Sergipe,2020-09-30,152,estimate,,175,109,48,98,129,178,227,378
Sergipe,2020-10-01,195,reported,,,,,,,,,
Sergipe,2020-10-01,191,estimate,,216,130,59,123,164,222,280,465
Sergipe,2020-10-02,144,reported,,,,,,,,,
Sergipe,2020-10-02,149,estimate,,168,103,44,95,127,174,217,361
Sergipe,2020-10-03,223,reported,,,,,,,,,
Sergipe,2020-10-03,178,estimate,,202,120,54,116,154,207,261,430
Sergipe,2020-10-04,193,reported,,,,,,,,,
Sergipe,2020-10-04,229,estimate,,262,159,70,149,196,266,341,559
Sergipe,2020-10-05,185,reported,,,,,,,,,
Sergipe,2020-10-05,157,estimate,,177,101,51,101,135,183,234,374
Sergipe,2020-10-06,145,reported,,,,,,,,,
Sergipe,2020-10-06,157,estimate,,178,106,48,104,134,183,231,370
Sergipe,2020-10-07,167,reported,,,,,,,,,
Sergipe,2020-10-07,205,estimate,,232,139,64,132,176,239,295,503
Sergipe,2020-10-08,265,reported,,,,,,,,,
Sergipe,2020-10-08,253,estimate,,285,172,79,164,215,293,370,604
Sergipe,2020-10-09,288,reported,,,,,,,,,
Sergipe,2020-10-09,194,estimate,,221,130,62,126,167,225,291,460
Sergipe,2020-10-10,256,reported,,,,,,,,,
Sergipe,2020-10-10,232,estimate,,264,155,76,150,198,270,340,563
Sergipe,2020-10-11,395,reported,,,,,,,,,
Sergipe,2020-10-11,286,estimate,,326,193,90,188,246,332,421,696
Sergipe,2020-10-12,79,reported,,,,,,,,,
Sergipe,2020-10-12,193,estimate,,219,131,60,126,166,224,281,462
Sergipe,2020-10-13,259,reported,,,,,,,,,
Sergipe,2020-10-13,191,estimate,,217,130,59,128,165,220,277,465
Sergipe,2020-10-14,193,reported,,,,,,,,,
Sergipe,2020-10-14,242,estimate,,276,165,76,160,211,284,358,578
Sergipe,2020-10-15,306,reported,,,,,,,,,
Sergipe,2020-10-15,292,estimate,,327,194,92,190,250,331,414,689
Sergipe,2020-10-16,192,reported,,,,,,,,,
Sergipe,2020-10-16,214,estimate,,246,148,69,144,184,249,322,525
Sergipe,2020-10-17,194,reported,,,,,,,,,
Sergipe,2020-10-17,245,estimate,,278,165,78,159,210,284,358,577
Sergipe,2020-10-18,445,reported,,,,,,,,,
Sergipe,2020-10-18,296,estimate,,332,196,90,191,253,342,431,700
Sergipe,2020-10-19,476,reported,,,,,,,,,
Sergipe,2020-10-19,188,estimate,,212,125,60,123,161,219,273,447
Sergipe,2020-10-20,261,reported,,,,,,,,,
Sergipe,2020-10-20,178,estimate,,202,120,59,116,153,204,263,423
Sergipe,2020-10-21,525,reported,,,,,,,,,
Sergipe,2020-10-21,213,estimate,,240,142,67,136,180,247,315,509
Sergipe,2020-10-22,313,reported,,,,,,,,,
Sergipe,2020-10-22,242,estimate,,274,162,77,156,207,283,358,586
Sergipe,2020-10-23,268,reported,,,,,,,,,
Sergipe,2020-10-23,175,estimate,,198,117,56,115,151,203,256,423
Sergipe,2020-10-24,239,reported,,,,,,,,,
Sergipe,2020-10-24,189,estimate,,214,125,60,124,163,219,278,450
Sergipe,2020-10-25,148,reported,,,,,,,,,
Sergipe,2020-10-25,227,estimate,,256,153,72,149,193,262,329,545
Sergipe,2020-10-26,69,reported,,,,,,,,,
Sergipe,2020-10-26,142,estimate,,159,94,45,93,122,164,205,333
Sergipe,2020-10-27,102,reported,,,,,,,,,
Sergipe,2020-10-27,128,estimate,,145,86,41,83,108,148,186,309
Sergipe,2020-10-28,83,reported,,,,,,,,,
Sergipe,2020-10-28,155,estimate,,177,104,50,103,134,181,229,370
Sergipe,2020-10-29,123,reported,,,,,,,,,
Sergipe,2020-10-29,170,estimate,,192,115,52,108,145,198,252,411
Sergipe,2020-10-30,66,reported,,,,,,,,,
Sergipe,2020-10-30,123,estimate,,140,81,39,82,106,142,182,293
Sergipe,2020-10-31,89,reported,,,,,,,,,
Sergipe,2020-10-31,136,estimate,,153,90,44,89,117,155,196,327
Sergipe,2020-11-01,36,reported,,,,,,,,,
Sergipe,2020-11-01,154,estimate,,177,106,50,102,133,180,228,382
Sergipe,2020-11-02,129,reported,,,,,,,,,
Sergipe,2020-11-02,100,estimate,,112,66,31,64,85,116,147,239
Sergipe,2020-11-03,86,reported,,,,,,,,,
Sergipe,2020-11-03,92,estimate,,103,60,29,59,79,107,134,218
Sergipe,2020-11-04,132,reported,,,,,,,,,
Sergipe,2020-11-04,110,estimate,,126,77,34,72,95,129,165,271
Sergipe,2020-11-05,101,reported,,,,,,,,,
Sergipe,2020-11-05,130,estimate,,145,83,40,84,111,149,188,302
Sergipe,2020-11-06,243,reported,,,,,,,,,
Sergipe,2020-11-06,95,estimate,,107,64,30,62,80,111,139,229
Sergipe,2020-11-07,173,reported,,,,,,,,,
Sergipe,2020-11-07,107,estimate,,119,72,32,68,91,122,155,252
Sergipe,2020-11-08,151,reported,,,,,,,,,
Sergipe,2020-11-08,131,estimate,,147,87,41,85,112,152,189,308
Sergipe,2020-11-09,100,reported,,,,,,,,,
Sergipe,2020-11-09,84,estimate,,95,58,26,54,72,97,123,202
Sergipe,2020-11-10,97,reported,,,,,,,,,
Sergipe,2020-11-10,83,estimate,,95,58,26,53,70,96,124,203
Sergipe,2020-11-11,69,reported,,,,,,,,,
Sergipe,2020-11-11,103,estimate,,118,72,33,68,88,121,154,248
Sergipe,2020-11-12,161,reported,,,,,,,,,
Sergipe,2020-11-12,125,estimate,,143,83,40,83,108,146,185,303
Sergipe,2020-11-13,89,reported,,,,,,,,,
Sergipe,2020-11-13,99,estimate,,112,68,29,64,85,115,145,239
Sergipe,2020-11-14,87,reported,,,,,,,,,
Sergipe,2020-11-14,116,estimate,,132,77,38,77,100,136,172,277
Sergipe,2020-11-15,65,reported,,,,,,,,,
Sergipe,2020-11-15,152,estimate,,173,103,48,100,130,177,222,370
Sergipe,2020-11-16,101,reported,,,,,,,,,
Sergipe,2020-11-16,105,estimate,,119,71,32,68,89,120,152,256
Sergipe,2020-11-17,127,reported,,,,,,,,,
Sergipe,2020-11-17,109,estimate,,123,74,32,70,93,126,160,265
Sergipe,2020-11-18,88,reported,,,,,,,,,
Sergipe,2020-11-18,147,estimate,,166,99,45,94,125,170,213,353
Sergipe,2020-11-19,251,reported,,,,,,,,,
Sergipe,2020-11-19,185,estimate,,212,126,58,122,159,216,274,443
Sergipe,2020-11-20,235,reported,,,,,,,,,
Sergipe,2020-11-20,156,estimate,,174,103,48,100,133,178,221,370
Sergipe,2020-11-21,242,reported,,,,,,,,,
Sergipe,2020-11-21,192,estimate,,217,127,64,124,164,223,283,453
Sergipe,2020-11-22,159,reported,,,,,,,,,
Sergipe,2020-11-22,263,estimate,,295,173,80,171,225,303,385,614
Sergipe,2020-11-23,229,reported,,,,,,,,,
Sergipe,2020-11-23,188,estimate,,213,124,59,124,161,219,276,443
Sergipe,2020-11-24,323,reported,,,,,,,,,
Sergipe,2020-11-24,202,estimate,,228,133,62,131,176,233,297,476
Sergipe,2020-11-25,300,reported,,,,,,,,,
Sergipe,2020-11-25,274,estimate,,308,185,84,178,233,313,400,655
Sergipe,2020-11-26,561,reported,,,,,,,,,
Sergipe,2020-11-26,361,estimate,,407,239,113,231,305,420,535,856
Sergipe,2020-11-27,338,reported,,,,,,,,,
Sergipe,2020-11-27,292,estimate,,332,197,92,191,252,339,426,708
Sergipe,2020-11-28,508,reported,,,,,,,,,
Sergipe,2020-11-28,370,estimate,,421,250,120,243,316,426,544,899
Sergipe,2020-11-29,491,reported,,,,,,,,,
Sergipe,2020-11-29,498,estimate,,565,337,157,327,426,575,725,1202
Sergipe,2020-11-30,150,reported,,,,,,,,,
Sergipe,2020-11-30,360,estimate,,407,243,113,236,309,415,521,868
Sergipe,2020-12-01,238,reported,,,,,,,,,
Sergipe,2020-12-01,363,estimate,,412,245,117,235,308,422,536,862
Sergipe,2020-12-02,534,reported,,,,,,,,,
Sergipe,2020-12-02,488,estimate,,556,327,162,323,419,565,718,1185
Sergipe,2020-12-03,798,reported,,,,,,,,,
Sergipe,2020-12-03,612,estimate,,696,412,193,405,531,708,891,1493
Sergipe,2020-12-04,75,reported,,,,,,,,,
Sergipe,2020-12-04,486,estimate,,554,333,162,320,416,561,709,1177
Sergipe,2020-12-05,61,reported,,,,,,,,,
Sergipe,2020-12-05,584,estimate,,663,397,181,374,499,678,861,1413
Sergipe,2020-12-06,2597,reported,,,,,,,,,
Sergipe,2020-12-06,739,estimate,,828,482,239,481,629,852,1069,1709
Sergipe,2020-12-07,723,reported,,,,,,,,,
Sergipe,2020-12-07,508,estimate,,570,329,156,335,436,583,737,1179
Sergipe,2020-12-08,319,reported,,,,,,,,,
Sergipe,2020-12-08,492,estimate,,562,333,156,319,422,578,736,1189
Sergipe,2020-12-09,853,reported,,,,,,,,,
Sergipe,2020-12-09,624,estimate,,711,437,190,405,536,728,908,1517
Sergipe,2020-12-10,644,reported,,,,,,,,,
Sergipe,2020-12-10,739,estimate,,837,499,226,487,630,857,1071,1755
Sergipe,2020-12-11,572,reported,,,,,,,,,
Sergipe,2020-12-11,552,estimate,,628,373,170,360,476,647,818,1308
Sergipe,2020-12-12,910,reported,,,,,,,,,
Sergipe,2020-12-12,618,estimate,,714,430,198,407,528,714,939,1541
Sergipe,2020-12-13,679,reported,,,,,,,,,
Sergipe,2020-12-13,744,estimate,,850,512,232,493,641,872,1088,1795
Sergipe,2020-12-14,602,reported,,,,,,,,,
Sergipe,2020-12-14,480,estimate,,543,322,150,313,409,561,714,1142
Sergipe,2020-12-15,618,reported,,,,,,,,,
Sergipe,2020-12-15,462,estimate,,523,326,139,297,391,535,669,1103
Sergipe,2020-12-16,777,reported,,,,,,,,,
Sergipe,2020-12-16,535,estimate,,621,393,169,345,461,620,797,1336
Sergipe,2020-12-17,558,reported,,,,,,,,,
Sergipe,2020-12-17,620,estimate,,725,479,198,402,527,722,919,1600
Sergipe,2020-12-18,104,reported,,,,,,,,,
Sergipe,2020-12-18,436,estimate,,521,356,132,278,369,512,667,1184
Sergipe,2020-12-19,482,forecast,,578,415,134,298,405,564,744,1342
